adresse;name;bytes;aufrufer;ruft_auf
0x005046c0;MRT_TileData__Generate;1716;1;8
0x00504d80;FUN_00504d80;438;1;10
0x00504f40;MRT_TileData__Generate_2;324;1;3
0x00505090;MRT_TileData__Generate_3;308;1;3
0x005051d0;FUN_005051d0;323;1;0
0x00505320;FUN_00505320;461;2;2
0x005054f0;MRT_TileData__PropagateD2;800;1;3
0x00505820;FUN_00505820;1396;1;3
0x00505dc0;FUN_00505dc0;527;7;0
0x00505fd0;MRT_TileData__CreateNormalMap;1642;1;7
0x00506640;FUN_00506640;586;51;21
0x00506890;FUN_00506890;35;53;2
0x005068c0;FUN_005068c0;314;1;8
0x00506a00;FUN_00506a00;316;1;8
0x00506b40;FUN_00506b40;314;10;8
0x00506c80;FUN_00506c80;338;1;8
0x00506de0;FUN_00506de0;317;7;8
0x00506f20;FUN_00506f20;314;4;8
0x00507060;FUN_00507060;209;2;5
0x00507140;FUN_00507140;244;41;5
0x00507240;FUN_00507240;231;4;5
0x00507330;FUN_00507330;233;16;5
0x00507420;FUN_00507420;231;81;5
0x00507510;FUN_00507510;255;34;5
0x00507610;FUN_00507610;243;14;5
0x00507710;FUN_00507710;234;93;6
0x00507800;FUN_00507800;231;83;5
0x005078f0;FUN_005078f0;137;37;2
0x00507980;FUN_00507980;164;107;2
0x00507a30;FUN_00507a30;58;1;2
0x00507a70;DES_Data__DEC_Malloc;275;2;3
0x00507b90;FUN_00507b90;14;2;0
0x00507ba0;DES_Data__DEC_Malloc_2;152;1;3
0x00507c40;DES_Data__DEC_Malloc_3;178;1;3
0x00507d00;DES_Data__DEC_Malloc_4;152;1;3
0x00507da0;DES_Data__DEC_Malloc_5;178;1;3
0x00507e60;DES_Data__DEC_Malloc_6;166;1;3
0x00507f10;FUN_00507f10;252;1;11
0x00508010;FUN_00508010;8;15;0
0x00508020;FUN_00508020;14;13;0
0x00508030;FUN_00508030;8;2;0
0x00508040;FUN_00508040;141;2;2
0x005080d0;FUN_005080d0;40;1;0
0x00508100;FUN_00508100;265;1;10
0x00508210;FUN_00508210;28;1;2
0x00508230;FUN_00508230;234;1;4
0x00508340;FUN_00508340;264;2;5
0x00508480;FUN_00508480;720;1;9
0x00508780;FUN_00508780;753;3;1
0x00508a80;FUN_00508a80;180;1;0
0x00508b80;FUN_00508b80;19;1;1
0x00508ba0;FUN_00508ba0;24;1;2
0x00508bc0;FUN_00508bc0;145;1;7
0x00508c60;FUN_00508c60;83;1;2
0x00508cc0;FUN_00508cc0;62;0;2
0x00508d00;FUN_00508d00;62;0;2
0x00508d40;FUN_00508d40;389;1;6
0x00508ed0;FUN_00508ed0;37;0;0
0x00508f00;FUN_00508f00;6;0;0
0x00508f10;FUN_00508f10;31;0;1
0x00508f70;FUN_00508f70;149;2;6
0x00509010;FUN_00509010;152;1;1
0x005090b0;DSP_Display__OpenBoard;81;1;1
0x00509110;DSP_Display__QueryResolutions;454;3;2
0x005092e0;DSP_Display__OpenResoultion;2257;1;12
0x00509bc0;FUN_00509bc0;486;1;5
0x00509db0;FUN_00509db0;177;50;0
0x00509e70;FUN_00509e70;17;3;0
0x00509e90;FUN_00509e90;15;4;0
0x00509ea0;FUN_00509ea0;31;1;0
0x00509ec0;FUN_00509ec0;24;1;0
0x00509ee0;DSP_Display__SetTextureStageState;537;50;1
0x0050a110;DSP_Display__Clear;225;11;2
0x0050a220;FUN_0050a220;75;9;1
0x0050a270;FUN_0050a270;87;10;3
0x0050a2d0;FUN_0050a2d0;150;8;0
0x0050a370;FUN_0050a370;22;8;0
0x0050a390;DSP_Display__DrawVertexArray;328;54;1
0x0050a4f0;FUN_0050a4f0;184;1;5
0x0050a5b0;DSP_Display__Texture_FlushTextures;148;4;2
0x0050a650;DSP_Display__RequestTexture;58;1;2
0x0050a690;DSP_Display__Texture_FlushTextures_2;918;1;7
0x0050aa30;DSP_Display__Texture_Create;679;8;6
0x0050ad00;DSP_Display__Texture_Unlock;447;9;3
0x0050aec0;DSP_Display__Texture_GetTexture;90;1;1
0x0050af20;DSP_Display__Texture_Lock;143;15;2
0x0050afb0;DSP_Display__Texture_Unlock_2;108;15;2
0x0050b020;DSP_Display__Texture_Unlock_3;794;1;20
0x0050b360;FUN_0050b360;296;1;4
0x0050b490;DSP_Display__PixelShader_CreateFromMemory;283;2;3
0x0050b5b0;DSP_Display__PixelShader_Destroy;234;2;3
0x0050b6a0;DSP_Display__PixelShader_Set;168;5;2
0x0050b750;FUN_0050b750;70;3;1
0x0050b7a0;DSP_Display__VertexShader_CreateFromFile;372;14;3
0x0050b920;DSP_Display__VertexShader_Destroy;207;8;3
0x0050b9f0;DSP_Display__VertexShader_Set;147;54;2
0x0050ba90;FUN_0050ba90;70;52;1
0x0050bae0;DSP_Display__VertexBuffer_Create;240;4;2
0x0050bbd0;DSP_Display__VertexBuffer_Destroy;131;5;1
0x0050bc60;DSP_Display__VertexBuffer_Lock;204;7;2
0x0050bd30;DSP_Display__VertexBuffer_Lock_2;108;7;2
0x0050bda0;FUN_0050bda0;31;1;0
0x0050bdc0;DSP_Display__IndexBuffer_Create;233;4;2
0x0050beb0;DSP_Display__IndexBuffer_Destroy;139;5;1
0x0050bf40;DSP_Display__IndexBuffer_Lock;196;7;2
0x0050c010;DSP_Display__IndexBuffer_Unlock;108;7;2
0x0050c080;FUN_0050c080;31;1;0
0x0050c0a0;FUN_0050c0a0;215;1;1
0x0050c180;FUN_0050c180;325;3;2
0x0050c2d0;DSP_Display__Export;600;1;3
0x0050c530;FUN_0050c530;527;1;4
0x0050c740;FUN_0050c740;344;2;9
0x0050c8a0;FUN_0050c8a0;50;2;1
0x0050c8e0;DSP_Display__IsTextureTypeSupported;120;7;1
0x0050c980;FUN_0050c980;54;1;0
0x0050c9c0;FUN_0050c9c0;407;2;1
0x0050cb60;FUN_0050cb60;1159;2;7
0x0050cff0;FUN_0050cff0;7;1;0
0x0050d000;FUN_0050d000;13;5;0
0x0050d010;DSP_Display__Texture_ReleaseTextureSurfaces;122;2;1
0x0050d090;FUN_0050d090;294;2;0
0x0050d1c0;FUN_0050d1c0;392;2;0
0x0050d350;FUN_0050d350;361;1;7
0x0050d4c0;FUN_0050d4c0;1287;2;1
0x0050d9d0;FUN_0050d9d0;1055;2;1
0x0050ddf0;FUN_0050ddf0;544;29;2
0x0050e090;FUN_0050e090;192;2;0
0x0050e150;FUN_0050e150;34;1;0
0x0050e180;D3DUtil__D3DUtil;66;1;2
0x0050e1d0;FUN_0050e1d0;25;1;1
0x0050e1f0;D3DUtil__BuildAdpaterInfoArray;2302;1;5
0x0050eb40;FUN_0050eb40;476;1;0
0x0050ed20;FUN_0050ed20;31;1;2
0x0050ed40;FUN_0050ed40;124;4;0
0x0050ee30;FUN_0050ee30;101;1;2
0x0050eea0;FUN_0050eea0;54;2;2
0x0050eee0;DSP_TextureCache__AllowFormat;61;1;1
0x0050ef20;DSP_TextureCache__AllowLevel;61;1;1
0x0050ef60;DSP_TextureCache__GetTextureLevel;59;1;2
0x0050efa0;DSP_TextureCache__GetTextureLevel_2;141;1;3
0x0050f030;FUN_0050f030;334;1;8
0x0050f180;FUN_0050f180;38;3;0
0x0050f1b0;FUN_0050f1b0;73;1;4
0x0050f200;DSP_Texture__SetLoadInfo_2;262;1;3
0x0050f310;DSP_Texture__GetTexelCount;1096;3;2
0x0050f860;DSP_Texture__GetTexelCount_3;788;1;2
0x0050fc70;DSP_Texture__SetLoadInfo;79;1;1
0x0050fcc0;DSP_Texture__GetTexelCount_4;1066;1;13
0x005101c0;DSP_Texture__GetTexelCount_2;136;3;1
0x00510280;DSP_Texture__GetTexelSize_2;72;1;1
0x005102f0;DSP_Texture__GetTextureWidth;136;1;1
0x005103b0;DSP_Texture__GetTextureHeight;136;1;1
0x00510470;DSP_Texture__GetNumOfMipLevels;66;1;1
0x005104c0;FUN_005104c0;20;1;0
0x005104e0;FUN_005104e0;273;1;1
0x00510600;DSP_Texture__CheckTGA;440;1;10
0x005107f0;DSP_Texture__TGA_AppendTextureLevelNameExtension;243;2;2
0x00510920;FUN_00510920;359;1;7
0x00510cd0;DSP_Texture__GetTexelSize;1060;1;11
0x005111c0;FUN_005111c0;165;2;0
0x00511270;FUN_00511270;187;5;0
0x00511330;FUN_00511330;777;20;3
0x00511640;FUN_00511640;97;1;0
0x005116b0;FUN_005116b0;122;23;0
0x00511730;FUN_00511730;1236;3;7
0x00511c20;FUN_00511c20;143;1;0
0x00511cb0;FUN_00511cb0;2379;3;7
0x00512620;FUN_00512620;554;3;0
0x00512850;FUN_00512850;165;1;0
0x00513b70;FUN_00513b70;84;0;0
0x00513bd0;FUN_00513bd0;106;0;0
0x00513c40;FUN_00513c40;526;1;0
0x00513e50;FUN_00513e50;1754;1;16
0x00514530;FUN_00514530;378;2;7
0x005146b0;FUN_005146b0;387;1;3
0x00514840;FUN_00514840;481;1;0
0x00514a30;FUN_00514a30;1284;1;12
0x00514f40;FUN_00514f40;236;1;0
0x00515030;FUN_00515030;421;1;0
0x005151e0;FUN_005151e0;184;2;1
0x005152a0;FUN_005152a0;522;8;0
0x005154b0;FUN_005154b0;132;1;0
0x00515540;FUN_00515540;79;1;0
0x00515590;FUN_00515590;57;1;0
0x005155d0;FUN_005155d0;165;2;0
0x00515680;FUN_00515680;165;2;0
0x00515730;FUN_00515730;692;1;2
0x005159f0;FUN_005159f0;410;1;2
0x00515b90;FUN_00515b90;592;1;1
0x00515de0;FUN_00515de0;105;2;0
0x00515e50;FUN_00515e50;628;1;2
0x005160d0;FUN_005160d0;305;2;2
0x00516210;FUN_00516210;378;3;2
0x00516390;FUN_00516390;398;4;2
0x00516520;FUN_00516520;612;1;0
0x00516790;FUN_00516790;858;1;2
0x00516af0;FUN_00516af0;77;5;0
0x00516b40;FUN_00516b40;5171;2;7
0x00517f90;GFX_Bitmap__GFX_Bitmap;145;11;2
0x00518030;FUN_00518030;29;21;1
0x00518050;FUN_00518050;528;2;3
0x00518260;FUN_00518260;381;3;1
0x005183e0;FUN_005183e0;393;1;1
0x00518570;FUN_00518570;98;7;0
0x005185e0;FUN_005185e0;224;3;4
0x005186c0;FUN_005186c0;55;0;2
0x00518760;FUN_00518760;96;3;0
0x005187c0;FUN_005187c0;89;5;2
0x00518820;GFX_Font__Open;198;3;4
0x005188f0;FUN_005188f0;97;1;2
0x00518960;FUN_00518960;65;2;0
0x005189b0;FUN_005189b0;24;1;0
0x005189d0;FUN_005189d0;25;4;0
0x005189f0;FUN_005189f0;24;14;0
0x00518a10;GFX_Font__OpenFont;701;1;15
0x00518cd0;FUN_00518cd0;12;17;1
0x00518ce0;FUN_00518ce0;17;17;2
0x00518d00;FUN_00518d00;329;16;4
0x00518e50;FUN_00518e50;11;14;1
0x00518e60;GFX_PictureTGA__ReadData_RGB565;852;1;6
0x005191c0;GFX_PictureTGA__ReadData_ARGB1555;1074;2;6
0x00519600;GFX_PictureTGA__ReadData_ARGB1555_2;1119;9;6
0x00519a60;GFX_PictureTGA__ReadData_RGBA8888;820;3;6
0x00519da0;GFX_PictureTGA__ReadData_BGRA8888;795;7;6
0x0051a0c0;FUN_0051a0c0;7;12;0
0x0051a0d0;FUN_0051a0d0;7;12;0
0x0051a0e0;FUN_0051a0e0;6;1;0
0x0051a0f0;FUN_0051a0f0;50;10;0
0x0051a130;FUN_0051a130;270;1;7
0x0051a240;FUN_0051a240;138;11;3
0x0051a2d0;FUN_0051a2d0;78;13;1
0x0051a320;FUN_0051a320;572;1;2
0x0051a560;FUN_0051a560;104;1;1
0x0051a5d0;FUN_0051a5d0;28;1;0
0x0051a5f0;FUN_0051a5f0;27;5;0
0x0051a610;FUN_0051a610;43;1;0
0x0051a640;FUN_0051a640;42;2;0
0x0051a670;FUN_0051a670;32;1;0
0x0051a690;FUN_0051a690;32;1;0
0x0051a6b0;FUN_0051a6b0;319;1;0
0x0051a840;FUN_0051a840;137;1;0
0x0051a8d0;FUN_0051a8d0;812;1;6
0x0051ac00;FUN_0051ac00;23;0;0
0x0051ac20;FUN_0051ac20;6;0;0
0x0051ac30;FUN_0051ac30;29;0;0
0x0051ac50;FUN_0051ac50;29;0;0
0x0051ac70;FUN_0051ac70;115;1;1
0x0051acf0;FUN_0051acf0;97;3;0
0x0051ad60;FUN_0051ad60;955;3;0
0x0051b120;FUN_0051b120;24;1;0
0x0051b290;FUN_0051b290;178;1;7
0x0051b350;FUN_0051b350;23;0;0
0x0051b370;FUN_0051b370;6;0;0
0x0051b380;FUN_0051b380;29;0;0
0x0051b3a0;FUN_0051b3a0;251;0;2
0x0051b4a0;FUN_0051b4a0;120;1;3
0x0051b520;FUN_0051b520;219;1;2
0x0051b600;FUN_0051b600;306;5;4
0x0051b740;FUN_0051b740;220;3;2
0x0051b820;FUN_0051b820;84;6;1
0x0051b880;FUN_0051b880;26;5;1
0x0051b8a0;FUN_0051b8a0;601;2;0
0x0051bc40;FUN_0051bc40;1004;3;0
0x0051c300;INP_Keyboard__TranslateKCtoDIK;1013;1;2
0x0051c8e0;FUN_0051c8e0;170;1;6
0x0051c990;FUN_0051c990;23;0;0
0x0051c9b0;FUN_0051c9b0;6;0;0
0x0051c9c0;FUN_0051c9c0;29;0;0
0x0051c9e0;FUN_0051c9e0;29;0;0
0x0051ca00;FUN_0051ca00;120;1;3
0x0051ca80;FUN_0051ca80;143;1;2
0x0051cb10;FUN_0051cb10;131;2;1
0x0051cba0;FUN_0051cba0;320;3;5
0x0051cce0;FUN_0051cce0;267;1;0
0x0051ce20;FUN_0051ce20;601;2;0
0x0051d1c0;FUN_0051d1c0;37;63;0
0x0051d1f0;FUN_0051d1f0;221;4;0
0x0051d2d0;FUN_0051d2d0;364;1;0
0x0051d440;FUN_0051d440;697;32;0
0x0051d700;FUN_0051d700;140;2;0
0x0051d790;FUN_0051d790;369;1;0
0x0051d920;FUN_0051d920;228;43;3
0x0051da10;FUN_0051da10;106;1;0
0x0051da80;FUN_0051da80;233;15;0
0x0051db70;FUN_0051db70;228;7;0
0x0051dc60;FUN_0051dc60;230;10;0
0x0051dd50;FUN_0051dd50;262;7;0
0x0051de60;FUN_0051de60;305;13;0
0x0051dfa0;FUN_0051dfa0;1136;4;6
0x0051e410;FUN_0051e410;58;3;0
0x0051e450;FUN_0051e450;457;4;0
0x0051e620;FUN_0051e620;421;3;0
0x0051e7d0;FUN_0051e7d0;1892;3;0
0x0051ef40;FUN_0051ef40;257;9;1
0x0051f050;FUN_0051f050;183;2;1
0x0051f110;FUN_0051f110;178;79;1
0x0051f1d0;FUN_0051f1d0;372;2;0
0x0051f350;FUN_0051f350;195;1;0
0x0051f420;FUN_0051f420;541;1;1
0x0051f640;FUN_0051f640;125;4;1
0x0051f6c0;FUN_0051f6c0;228;82;0
0x0051f7b0;FUN_0051f7b0;115;15;1
0x0051f830;FUN_0051f830;89;0;1
0x0051f900;FUN_0051f900;118;0;0
0x0051f910;FUN_0051f910;161;3;2
0x0051f9c0;FUN_0051f9c0;351;27;0
0x0051fb20;FUN_0051fb20;36;1;0
0x0051fb50;FUN_0051fb50;18;5;0
0x0051fb70;FUN_0051fb70;76;2;1
0x0051fbc0;FUN_0051fbc0;58;3;0
0x0051fc00;FUN_0051fc00;41;3;0
0x0051fc30;FUN_0051fc30;584;2;1
0x0051fe80;FUN_0051fe80;773;1;4
0x00520190;FUN_00520190;1134;1;3
0x00520600;FUN_00520600;24;1;2
0x00520620;str_copy;44;225;0
0x00520650;FUN_00520650;24;70;1
0x00520670;FUN_00520670;54;72;0
0x005206b0;FUN_005206b0;24;3;1
0x005206d0;FUN_005206d0;59;37;0
0x00520710;FUN_00520710;19;117;1
0x00520730;FUN_00520730;24;2;1
0x00520750;str_len;19;164;0
0x00520770;FUN_00520770;19;23;1
0x00520790;FUN_00520790;19;1;1
0x005207b0;FUN_005207b0;19;22;1
0x005207d0;FUN_005207d0;24;1;1
0x005207f0;FUN_005207f0;24;1;1
0x00520810;FUN_00520810;418;25;1
0x005209c0;FUN_005209c0;462;58;0
0x00520b90;FUN_00520b90;89;12;0
0x00520bf0;FUN_00520bf0;108;13;0
0x00520c60;FUN_00520c60;24;17;1
0x00520c80;FUN_00520c80;24;5;1
0x00520ca0;FUN_00520ca0;205;1;4
0x00520d70;FUN_00520d70;116;1;4
0x00520df0;FUN_00520df0;118;1;4
0x00520e70;FUN_00520e70;32;8;1
0x00520e90;FUN_00520e90;117;6;6
0x00520f10;FUN_00520f10;31;37;1
0x00520f30;FUN_00520f30;46;13;1
0x00520f60;FUN_00520f60;31;2;1
0x00520f80;FUN_00520f80;51;1;1
0x00520fc0;FUN_00520fc0;6;3;0
0x00520fd0;FUN_00520fd0;10;3;0
0x00520fe0;MOS_CVar__Load;1011;1;19
0x005213e0;MOS_CVar__Save;306;3;10
0x00521520;FUN_00521520;70;38;2
0x00521570;FUN_00521570;241;2;6
0x00521670;FUN_00521670;99;1;1
0x005216e0;FUN_005216e0;57;85;4
0x00521720;FUN_00521720;560;3;13
0x00521950;FUN_00521950;106;17;5
0x005219c0;FUN_005219c0;21;3;1
0x005219e0;FUN_005219e0;153;1;9
0x00521a80;FUN_00521a80;176;11;6
0x00521b30;FUN_00521b30;70;17;4
0x00521b80;FUN_00521b80;117;10;4
0x00521c00;FUN_00521c00;117;1;4
0x00521c80;FUN_00521c80;117;4;4
0x00521d00;FUN_00521d00;73;9;4
0x00521d50;FUN_00521d50;89;4;4
0x00521db0;FUN_00521db0;95;13;4
0x00521e10;FUN_00521e10;41;17;1
0x00521e40;FUN_00521e40;36;4;1
0x00521e70;FUN_00521e70;73;1;4
0x00521ec0;FUN_00521ec0;73;4;4
0x00521f10;FUN_00521f10;73;5;4
0x00521f60;FUN_00521f60;38;2;1
0x00521f90;FUN_00521f90;38;1;1
0x00521fc0;FUN_00521fc0;38;0;1
0x00521ff0;FUN_00521ff0;706;49;8
0x005222c0;FUN_005222c0;57;397;1
0x00522300;FUN_00522300;22;157;2
0x00522320;FUN_00522320;59;3;4
0x00522360;FUN_00522360;516;2;6
0x00522570;FUN_00522570;34;5;2
0x005225a0;FUN_005225a0;68;6;2
0x005225f0;MOS_PackFile__Seek;132;3;1
0x00522680;FUN_00522680;51;1;1
0x005226c0;FUN_005226c0;349;3;4
0x00522820;FUN_00522820;10;1;0
0x00522830;FUN_00522830;680;1;13
0x00522ae0;FUN_00522ae0;70;1;1
0x00522b30;FUN_00522b30;6;1;0
0x00522b40;FUN_00522b40;56;2;0
0x00522b80;FUN_00522b80;52;4;0
0x00522bc0;FUN_00522bc0;30;1;0
0x00522be0;FUN_00522be0;288;1;3
0x00522d50;FUN_00522d50;32;50;1
0x00522d70;FUN_00522d70;12;1;0
0x00522d80;FUN_00522d80;456;8;4
0x00522f50;FUN_00522f50;106;11;2
0x00522fc0;FUN_00522fc0;20;5;0
0x00522fe0;FUN_00522fe0;24;6;0
0x00523000;FUN_00523000;75;2;0
0x00523050;FUN_00523050;13;2;0
0x00523060;FUN_00523060;6;19;0
0x00523070;FUN_00523070;311;12;4
0x005231b0;FUN_005231b0;6;2;0
0x005231c0;FUN_005231c0;231;6;10
0x005232b0;FUN_005232b0;60;6;0
0x005232f0;FUN_005232f0;6;5;0
0x00523300;FUN_00523300;6;4;0
0x00523310;FUN_00523310;6;2;0
0x00523320;FUN_00523320;343;0;2
0x00523b30;FUN_00523b30;1762;1;39
0x00524230;FUN_00524230;173;1;4
0x005242e0;FUN_005242e0;94;13;4
0x00524340;TERMINATION;179;975;10
0x00524400;FUN_00524400;32;1;1
0x00524420;FUN_00524420;61;1;3
0x00524460;FUN_00524460;293;3;3
0x00524590;FUN_00524590;42;3;1
0x005245c0;FUN_005245c0;131;1;1
0x00524650;FUN_00524650;121;2;1
0x005246d0;REB_TextureCache__RegisterTextureName;467;13;5
0x005248b0;FUN_005248b0;8;2;0
0x005248c0;FUN_005248c0;123;2;1
0x00524940;FUN_00524940;40;30;0
0x00524970;FUN_00524970;56;1;1
0x005249b0;FUN_005249b0;56;5;1
0x005249f0;FUN_005249f0;78;2;1
0x00524a40;FUN_00524a40;55;45;3
0x00524a80;FUN_00524a80;109;28;5
0x00524af0;REB_Mesh__Reconstruct_2;1099;2;12
0x00524f40;REB_Mesh__Reconstruct_3;941;3;13
0x005252f0;FUN_005252f0;11;1;0
0x005252fb;REB_Mesh__Reconstruct;426;0;8
0x005254b0;FUN_005254b0;182;2;1
0x00525570;FUN_00525570;139;3;1
0x00525600;FUN_00525600;96;5;3
0x00525660;FUN_00525660;18;1;1
0x00525680;FUN_00525680;96;1;3
0x005256e0;FUN_005256e0;166;1;0
0x00525790;FUN_00525790;414;1;5
0x00525930;FUN_00525930;417;4;5
0x00525ae0;FUN_00525ae0;18;1;1
0x00525b00;FUN_00525b00;273;1;10
0x00525c20;FUN_00525c20;96;1;3
0x00525c80;FUN_00525c80;18;1;1
0x00525ca0;FUN_00525ca0;101;1;3
0x00525d10;FUN_00525d10;1;0;0
0x00525d20;FUN_00525d20;369;1;2
0x00525ea0;FUN_00525ea0;607;2;9
0x00526100;FUN_00526100;140;5;0
0x00526190;FUN_00526190;275;10;0
0x005262b0;FUN_005262b0;19;1;0
0x005262d0;FUN_005262d0;136;1;1
0x00526360;FUN_00526360;812;1;20
0x00526690;FUN_00526690;888;1;4
0x00526a10;FUN_00526a10;1013;1;4
0x00526e10;FUN_00526e10;117;2;0
0x00526e90;FUN_00526e90;122;1;0
0x00526f10;FUN_00526f10;187;1;0
0x00526fd0;FUN_00526fd0;244;1;0
0x005270d0;REB_Map__SetMapToRenderState;530;5;3
0x00527320;FUN_00527320;146;0;3
0x005273c0;FUN_005273c0;146;0;3
0x00527460;FUN_00527460;486;1;16
0x005276c0;FUN_005276c0;36;0;3
0x00527790;FUN_00527790;22;0;0
0x005277b0;FUN_005277b0;6;0;0
0x005277c0;FUN_005277c0;137;3;6
0x00527850;FUN_00527850;70;7;1
0x005278a0;SND_SoundDevice2D__Play;330;1;11
0x00527a10;FUN_00527a10;34;10;1
0x00527a40;FUN_00527a40;39;1;1
0x00527a70;FUN_00527a70;39;1;1
0x00527aa0;FUN_00527aa0;50;2;1
0x00527ae0;FUN_00527ae0;146;0;3
0x00527b80;FUN_00527b80;146;0;3
0x00527c20;FUN_00527c20;1408;1;14
0x005281a0;FUN_005281a0;3;0;0
0x005281b0;FUN_005281b0;6;0;0
0x005281c0;FUN_005281c0;194;3;5
0x00528290;FUN_00528290;350;1;12
0x005283f0;FUN_005283f0;51;1;1
0x00528430;FUN_00528430;76;1;1
0x00528480;FUN_00528480;34;4;1
0x005284b0;FUN_005284b0;71;1;1
0x00528500;SND_SoundDevice3D__Effect_SetType;85;2;2
0x00528560;FUN_00528560;759;1;6
0x00528860;FUN_00528860;6;3;0
0x00528870;SND_SoundDevice3D__Provider_GetName;44;1;1
0x005288a0;SND_SoundDevice3D__Provider_GetName_2;44;2;1
0x005288d0;FUN_005288d0;14;20;1
0x005288e0;SND_Sample__Load;196;2;5
0x005289c0;UTL_QuickIntegrator__DestroyJoystick;296;2;6
0x00528af0;UTL_QuickIntegrator__CreateVEngine;566;1;10
0x00528d30;UTL_QuickIntegrator__DestroyDisplay;85;3;3
0x00528d90;UTL_QuickIntegrator__CreateMouseInput;115;1;3
0x00528e10;UTL_QuickIntegrator__CreateKeyboardInput;115;1;3
0x00528e90;UTL_QuickIntegrator__CreateJoystickInput;115;1;3
0x00528f10;FUN_00528f10;14;4;0
0x00528f20;FUN_00528f20;30;1;1
0x00528f40;FUN_00528f40;63;8;2
0x00528f80;FUN_00528f80;315;3;4
0x005290c0;FUN_005290c0;190;4;8
0x00529180;VEC_Mesh__Load;2485;1;32
0x00529b40;FUN_00529b40;198;1;5
0x00529c10;FUN_00529c10;200;1;2
0x00529ce0;FUN_00529ce0;286;1;2
0x00529e00;FUN_00529e00;312;2;8
0x00529f40;FUN_00529f40;52;1;1
0x00529f80;FUN_00529f80;237;2;3
0x0052a070;FUN_0052a070;202;2;3
0x0052a140;FUN_0052a140;82;2;2
0x0052a1a0;FUN_0052a1a0;2325;4;9
0x0052aac0;FUN_0052aac0;122;1;0
0x0052ab40;FUN_0052ab40;234;2;0
0x0052ac30;FUN_0052ac30;228;1;0
0x0052ad20;VEC_Camera__GetViewFrustumPlaneWP;50;1;1
0x0052ad60;VEC_Camera__GetViewFrustumPlaneVP;50;1;1
0x0052ada0;FUN_0052ada0;705;5;5
0x0052b090;FUN_0052b090;51;1;0
0x0052b0d0;FUN_0052b0d0;51;1;0
0x0052b110;FUN_0052b110;830;1;1
0x0052b470;FUN_0052b470;102;3;1
0x0052b4e0;FUN_0052b4e0;121;12;2
0x0052b560;FUN_0052b560;26;14;1
0x0052b580;FUN_0052b580;334;1;0
0x0052b6d0;FUN_0052b6d0;1510;8;5
0x0052bcc0;FUN_0052bcc0;164;1;0
0x0052bd70;FUN_0052bd70;383;5;0
0x0052bef0;FUN_0052bef0;298;5;2
0x0052c020;FUN_0052c020;642;1;2
0x0052c2b0;FUN_0052c2b0;838;1;2
0x0052c630;FUN_0052c630;492;1;0
0x0052c820;FUN_0052c820;379;1;2
0x0052c9a0;FUN_0052c9a0;347;1;7
0x0052cb00;FUN_0052cb00;42;7;0
0x0052cb30;FUN_0052cb30;43;20;0
0x0052cb60;FUN_0052cb60;50;2;0
0x0052cba0;FUN_0052cba0;50;1;0
0x0052cbe0;FUN_0052cbe0;295;1;1
0x0052cd10;FUN_0052cd10;309;11;2
0x0052ce50;FUN_0052ce50;310;23;4
0x0052cf90;FUN_0052cf90;238;12;1
0x0052d080;FUN_0052d080;254;4;1
0x0052d180;FUN_0052d180;270;1;3
0x0052d290;FUN_0052d290;7;16;0
0x0052d2a0;FUN_0052d2a0;7;3;0
0x0052d2b0;FUN_0052d2b0;7;1;0
0x0052d2c0;FUN_0052d2c0;27;1;2
0x0052d2e0;VEC_Material__Parse_Diffuse;1491;1;14
0x0052d8c0;VEC_Material__Parse_Detail;353;1;10
0x0052da30;FUN_0052da30;100;1;3
0x0052daa0;FUN_0052daa0;355;1;6
0x0052dc10;FUN_0052dc10;23;10;0
0x0052dc30;FUN_0052dc30;21;1;0
0x0052dc50;FUN_0052dc50;37;4;0
0x0052dc80;ANT_GameInfo__Load;644;2;11
0x0052df10;ANT_GameInfo__Save;237;1;9
0x0052e000;FUN_0052e000;10;3;0
0x0052e010;FUN_0052e010;4;11;0
0x0052e020;FUN_0052e020;10;3;0
0x0052e030;FUN_0052e030;10;2;0
0x0052e040;FUN_0052e040;4;178;0
0x0052e050;FUN_0052e050;10;1;0
0x0052e060;ANT_GameInfo__GetNameByGameType;65;5;1
0x0052e0b0;FUN_0052e0b0;17;8;0
0x0052e0d0;FUN_0052e0d0;9;7;0
0x0052e0e0;FUN_0052e0e0;71;6;1
0x0052e130;FUN_0052e130;4;171;0
0x0052e140;FUN_0052e140;30;5;1
0x0052e160;FUN_0052e160;4;2;0
0x0052e170;FUN_0052e170;98;10;0
0x0052e1e0;FUN_0052e1e0;241;5;1
0x0052e2e0;ANT_ServerInfo__Load;1860;2;14
0x0052ea30;FUN_0052ea30;423;1;10
0x0052ebe0;FUN_0052ebe0;66;3;1
0x0052ec30;FUN_0052ec30;3;46;0
0x0052ec40;FUN_0052ec40;30;8;1
0x0052ec60;FUN_0052ec60;4;4;0
0x0052ec70;FUN_0052ec70;71;1;1
0x0052ecc0;FUN_0052ecc0;4;2;0
0x0052ecd0;FUN_0052ecd0;71;1;1
0x0052ed20;FUN_0052ed20;4;2;0
0x0052ed30;FUN_0052ed30;77;1;1
0x0052ed80;FUN_0052ed80;7;2;0
0x0052ed90;FUN_0052ed90;74;1;1
0x0052ede0;FUN_0052ede0;4;2;0
0x0052edf0;FUN_0052edf0;13;5;0
0x0052ee00;FUN_0052ee00;7;7;0
